Vendor ID,Company Name,Vendor Type,GST Number,Contact Person,Email,Phone Number,Address,Bank Account,Payment Terms,Contract Start Date,Annual Contract Value,Service Rating,Last Transaction Date,Primary Location
VEN267726,"Vyas, Kuruvilla and Varghese",Consultant,17WP232453,Theodore Shroff,"contact@vyas,kuruvillaandvarghese.com",9445089136,"H.No. 213, Goyal Zila, Mirzapur-852075",490167606409,Net 30,04-08-2024,INR 44005259,4,19-06-2024,Tadipatri
VEN352766,Virk-Balakrishnan,Contractor,31DD585579,Inaya Mukhopadhyay,contact@virk-balakrishnan.com,9710553279,"H.No. 37, Gole, Tumkur-703181",712926004001,Advance,19-11-2023,INR 2364328,3,20-02-2025,Kollam
VEN651754,Comar Group,Supplier,73HY368383,Sai Sahota,contact@comargroup.com,9413306492,"H.No. 662, Shetty Ganj, Bhiwani-834744",899139529504,Net 60,29-08-2024,INR 3390764,2,14-11-2024,Sambhal
VEN697052,"Keer, Gala and Banik",Consultant,46ZE104590,Garima Biswas,"contact@keer,galaandbanik.com",9381741839,"51, Chopra Street, Erode 228333",378243735577,Net 30,01-03-2024,INR 43200588,3,23-03-2024,Thane
VEN818148,"Mammen, Uppal and Mannan",Contractor,71ZP355406,Chasmum Natarajan,"contact@mammen,uppalandmannan.com",9658198512,"26/40, Bhasin Ganj, Muzaffarpur-004461",986872185319,Net 30,08-12-2024,INR 42495460,2,25-11-2024,Tumkur
VEN629162,Dutt Ltd,Consultant,51RT853447,Pranav Lanka,contact@duttltd.com,9092986036,"88/545, Sachdev Marg, Morbi 453007",545617952156,Net 60,10-11-2024,INR 39732657,1,03-09-2024,Buxar
VEN812499,Anand LLC,Supplier,52ZB680225,Patrick Tak,contact@anandllc.com,9655400745,"300, Gill Road, Fatehpur 266228",367986509138,Advance,24-06-2024,INR 35661829,2,08-05-2024,Pali
VEN894615,Keer PLC,Service Provider,75GG249610,Vrishti Warrior,contact@keerplc.com,9681982439,"H.No. 756, Kari Path, Hazaribagh 419244",962922483422,Net 60,19-06-2024,INR 7727018,4,16-08-2024,Muzaffarpur
VEN401647,Manne PLC,Service Provider,18FU075297,Rayaan Balakrishnan,contact@manneplc.com,9276715889,"02/140, Wable Chowk, Tumkur-842480",498626142220,Advance,17-02-2025,INR 14070863,4,12-04-2024,Latur
VEN529144,Jaggi Inc,Service Provider,76KW934516,Sneha Gara,contact@jaggiinc.com,9173451600,"54/237, Rana Chowk, Kirari Suleman Nagar-016249",149355593598,Advance,15-11-2024,INR 6026045,1,05-06-2024,Serampore
VEN970198,Trivedi Ltd,Service Provider,28QW293467,Eesha Tella,contact@trivediltd.com,9997102409,"06/99, Bedi Circle, Guntakal-281089",625915818149,Net 30,26-12-2024,INR 33562237,2,04-11-2024,Latur
VEN802473,"Palla, Basu and Rana",Consultant,48KA502820,Logan Trivedi,"contact@palla,basuandrana.com",9481671124,"479, Dyal Nagar, Asansol-875097",379719037445,Net 30,20-06-2024,INR 30585234,5,19-05-2024,Bareilly
VEN353193,Narayanan Ltd,Contractor,70AZ073706,Zilmil Kumer,contact@narayananltd.com,9788981105,"H.No. 97, Lanka Road, Durgapur 401924",476328122583,Net 30,06-09-2024,INR 15666196,2,31-08-2024,Burhanpur
VEN706539,"Bassi, Yadav and Thakur",Supplier,18JG254072,Vansha Pall,"contact@bassi,yadavandthakur.com",9520811029,"97/343, Desai Nagar, Rampur 806109",837551723353,Advance,12-06-2024,INR 49857033,5,14-02-2025,Chapra
VEN039195,"Tak, Mane and Nayar",Supplier,78XF766573,Saumya Mody,"contact@tak,maneandnayar.com",9144868547,"209, Dara Road, Tumkur-427360",257612878609,Net 30,18-10-2023,INR 41419278,4,03-09-2024,Jamalpur
VEN643750,Chanda and Sons,Supplier,92FQ063858,Dhruv Chowdhury,contact@chandaandsons.com,9772257554,"49/788, Agarwal, Shivpuri 958219",930489147915,Advance,02-07-2023,INR 5302755,2,04-12-2024,Ongole
VEN284677,Balakrishnan-Ahuja,Supplier,28AM041750,Bhavika Bala,contact@balakrishnan-ahuja.com,9176783298,"H.No. 547, Dhaliwal Nagar, Bidhannagar-802299",386637065642,Net 30,29-03-2024,INR 28691826,3,10-07-2024,Orai
VEN806052,"Hegde, Patla and Raju",Consultant,72OL795158,Anay Mangat,"contact@hegde,patlaandraju.com",9902955741,"H.No. 42, Kibe Circle, Medininagar-729276",332986211716,Net 60,28-01-2024,INR 36476933,4,14-10-2024,Meerut
VEN995929,Sehgal Inc,Consultant,76VT609603,Krishna Patil,contact@sehgalinc.com,9057777290,"86/545, Parekh Nagar, Thane-565480",108215402899,Net 30,20-02-2024,INR 21729052,1,15-06-2024,Aizawl
VEN850035,"Sarna, Dara and More",Service Provider,47ML889039,Matthew Deshmukh,"contact@sarna,daraandmore.com",9918766321,"H.No. 364, Varughese Nagar, Rohtak 328379",128903738882,Net 45,13-05-2024,INR 23768925,1,19-04-2024,Alappuzha
VEN965691,"Uppal, Nori and Deshmukh",Contractor,44QD295145,Aahana Garg,"contact@uppal,norianddeshmukh.com",9845463471,"53, Menon Road, Thane 770865",322487212822,Net 30,29-10-2024,INR 40093427,3,18-09-2024,Rourkela
VEN801528,"Kaur, Goda and Ganesan",Contractor,37CM198418,Aarav Buch,"contact@kaur,godaandganesan.com",9261228477,"705, Bala Road, Solapur-118855",604349427311,Net 45,09-04-2024,INR 44887576,3,11-04-2024,Warangal
VEN993189,Chandran Inc,Supplier,76HP952703,Aadhya Babu,contact@chandraninc.com,9682313479,"67/311, Sani Path, Nizamabad-322463",758928889283,Net 45,21-08-2023,INR 5550555,2,29-12-2024,Sikar
VEN153146,Amble-Barad,Contractor,22AJ529639,Karan Kale,contact@amble-barad.com,9303689794,"056, Merchant Zila, Nizamabad-851614",670857552719,Net 30,31-01-2025,INR 17104241,5,31-03-2024,Nangloi Jat
VEN951715,"Ahuja, Prasad and Guha",Service Provider,68RA300077,Turvi Bobal,"contact@ahuja,prasadandguha.com",9810764559,"H.No. 18, Grewal Marg, Dibrugarh 287979",143698533800,Net 30,05-08-2023,INR 7531822,1,09-08-2024,Bally
VEN119724,Saraf Group,Consultant,71LX054534,Idika Chander,contact@sarafgroup.com,9493359291,"98, Warrior Ganj, Tinsukia 502749",137657650366,Net 45,24-06-2024,INR 2438266,2,13-02-2025,Bhind
VEN332026,"Keer, Kar and Sankar",Contractor,08UC478936,Rushil Pai,"contact@keer,karandsankar.com",9900530346,"H.No. 72, Edwin Ganj, Bhiwani-037635",696429463611,Net 45,10-07-2023,INR 4397507,1,20-01-2025,Hyderabad
VEN837238,Radhakrishnan Inc,Supplier,65XL268836,Laksh Narayanan,contact@radhakrishnaninc.com,9047329780,"15/75, Banerjee Path, Agartala-076076",885877689943,Net 60,31-08-2023,INR 35926255,5,12-06-2024,Loni
VEN421074,"Dar, Garg and Varma",Contractor,67YZ432359,Odika Raman,"contact@dar,gargandvarma.com",9171932036,"44/910, Kade Road, Bulandshahr-594927",556353642419,Advance,16-09-2023,INR 33117423,4,14-03-2024,Farrukhabad
VEN448351,"Arora, Talwar and Patla",Contractor,77PU245688,Janani Prashad,"contact@arora,talwarandpatla.com",9539932350,"H.No. 239, Pingle Chowk, Moradabad 587350",672692828105,Net 45,02-02-2025,INR 16755585,4,05-01-2025,Ulhasnagar
VEN835460,"D’Alia, Rout and Samra",Contractor,25CV430249,Leena Tank,"contact@d’alia,routandsamra.com",9409650821,"H.No. 177, Sandal Ganj, Morbi 254464",128733001042,Advance,26-05-2023,INR 40751056,1,28-02-2024,Kottayam
VEN172048,Dhawan Group,Supplier,51SO640054,Darika Natt,contact@dhawangroup.com,9162851240,"75, Lalla Circle, Bharatpur 513592",344347761719,Net 30,16-05-2023,INR 23032634,1,25-08-2024,Karimnagar
VEN779790,Ramaswamy PLC,Service Provider,28HL893573,Ijaya Chhabra,contact@ramaswamyplc.com,9327637086,"04/10, Bail Street, Kottayam-399930",750999546277,Net 45,23-09-2023,INR 33193963,1,14-06-2024,Erode
VEN474226,"Majumdar, Pal and Chander",Supplier,20GV510279,Lajita Gill,"contact@majumdar,palandchander.com",9552775238,"25/895, Korpal, Hazaribagh-101470",216760561844,Net 30,25-03-2023,INR 11669651,1,28-10-2024,Guna
VEN317840,"Choudhary, Ranganathan and Yogi",Supplier,61ES322113,Omya Rao,"contact@choudhary,ranganathanandyogi.com",9591334060,"H.No. 353, Chauhan, Asansol 846819",449468467534,Net 30,17-04-2024,INR 644430,5,18-09-2024,Mysore
VEN776867,"Bhargava, Babu and Kar",Supplier,04KG095916,Indali Sule,"contact@bhargava,babuandkar.com",9996788109,"46/41, Chaudhry Chowk, Gandhinagar 250988",687806512852,Advance,09-09-2023,INR 26959835,5,05-02-2025,Nanded
VEN238418,Buch-Kala,Consultant,21AF273921,Jeremiah Kota,contact@buch-kala.com,9198108815,"99, Dass Ganj, Dindigul 337010",241987904673,Net 30,28-10-2024,INR 1352354,3,04-09-2024,Panipat
VEN615585,"Kar, Dixit and Swaminathan",Service Provider,69YN415426,Oeshi Bumb,"contact@kar,dixitandswaminathan.com",9338017729,"H.No. 861, Hegde Circle, Mirzapur-351466",416461772247,Net 30,18-05-2024,INR 16250733,5,17-10-2024,Tezpur
VEN702253,Rout-Khare,Supplier,93OQ777066,Triveni Bali,contact@rout-khare.com,9585197380,"10/70, Dutta Chowk, Gulbarga-816416",328522809946,Net 60,06-06-2023,INR 31877083,3,04-05-2024,Miryalaguda
VEN328049,"Kibe, Kala and Shukla",Contractor,24WU298544,Rishi Khosla,"contact@kibe,kalaandshukla.com",9887820413,"09/11, Nath, Sirsa 519119",155755090325,Advance,30-08-2024,INR 13485499,1,12-01-2025,Rajpur Sonarpur
VEN687412,"Sarkar, Loyal and Barman",Supplier,40DY192939,Vaishnavi Krishnan,"contact@sarkar,loyalandbarman.com",9614065563,"H.No. 19, Chada Ganj, Jehanabad-326959",404240326878,Net 45,02-09-2023,INR 929924,5,26-05-2024,Tezpur
VEN758092,Wali-Chaudhari,Service Provider,39HH978857,Raksha Singh,contact@wali-chaudhari.com,9117625357,"H.No. 549, Toor Chowk, Moradabad-420850",037352335814,Net 30,03-12-2024,INR 14989503,5,06-08-2024,Medininagar
VEN450347,"Balakrishnan, Arya and Chaudry",Consultant,54VR724529,Guneet Gara,"contact@balakrishnan,aryaandchaudry.com",9478679541,"33, Dora Zila, Rajkot 461255",989493080394,Net 60,13-05-2023,INR 30341429,3,17-08-2024,Arrah
VEN464066,"Radhakrishnan, Kannan and Radhakrishnan",Supplier,67UL982142,Ekta Lall,"contact@radhakrishnan,kannanandradhakrishnan.com",9548137884,"H.No. 64, Handa, Salem 970231",776217079882,Net 60,10-08-2023,INR 25433136,1,28-07-2024,Bidhannagar
VEN866571,Sengupta-Sharaf,Contractor,70KK784997,Pooja Patil,contact@sengupta-sharaf.com,9018226675,"79/924, Mahajan Circle, Vasai-Virar-794546",642026294933,Net 60,15-09-2024,INR 25547440,5,19-08-2024,Jalgaon
VEN321533,Kannan-Pillai,Consultant,65VE192410,Ekansh Dara,contact@kannan-pillai.com,9260470351,"H.No. 221, Mangal Chowk, Etawah-231912",149845252796,Net 45,02-02-2024,INR 14508046,1,26-05-2024,Aligarh
VEN779099,"Setty, Krishnan and Bhalla",Supplier,97NH135410,Agastya Chaudhry,"contact@setty,krishnanandbhalla.com",9810713193,"507, Kala Ganj, Surat-440864",124006323190,Net 30,03-04-2024,INR 2111868,4,12-06-2024,Sultan Pur Majra
VEN198652,"Kunda, Swaminathan and Nadkarni",Contractor,72GA386186,Aarnav Gola,"contact@kunda,swaminathanandnadkarni.com",9570718272,"12/099, Manda Street, Thanjavur 872844",292006996915,Net 30,07-04-2024,INR 7527697,2,24-04-2024,Sangli-Miraj & Kupwad
VEN949975,Amble-Purohit,Supplier,14FI924137,Jack Acharya,contact@amble-purohit.com,9616205419,"769, Kale Path, Bijapur 342521",156736472373,Net 30,23-11-2024,INR 34555037,5,12-02-2025,Mehsana
VEN034862,"Pingle, Karnik and Iyer",Service Provider,40UQ971450,Kalpit Krish,"contact@pingle,karnikandiyer.com",9579374004,"H.No. 122, Baral Zila, Sangli-Miraj & Kupwad 638850",250033745060,Net 30,24-05-2024,INR 43100726,5,21-05-2024,Mehsana
VEN729841,Som LLC,Supplier,31BC063784,Varsha Dani,contact@somllc.com,9426069975,"643, Joshi Nagar, Ahmednagar 578423",889484443000,Net 60,19-01-2025,INR 26881103,1,12-02-2025,Gurgaon
VEN186351,Dalal Ltd,Consultant,50OA966885,Zayyan Datta,contact@dalalltd.com,9386801286,"958, Nagarajan, Ajmer 450899",639822045652,Net 30,02-10-2023,INR 42368289,3,17-11-2024,Nanded
VEN064953,Lanka-Rau,Supplier,51BS399408,Sathvik Murthy,contact@lanka-rau.com,9581833641,"375, Buch Road, Nizamabad 337280",610772774670,Net 45,29-08-2024,INR 13678512,5,04-02-2025,Kishanganj
VEN965585,"Kunda, Korpal and Menon",Consultant,41AX342559,Jagdish Raghavan,"contact@kunda,korpalandmenon.com",9254203649,"46/50, Dhar Road, Sambhal 049270",013109916393,Net 60,24-03-2023,INR 41466332,3,20-07-2024,Avadi
VEN115089,Gill and Sons,Service Provider,68MX067436,Orinder Walla,contact@gillandsons.com,9058666836,"35/76, Chandra, Thrissur 210679",987143555050,Net 30,21-01-2025,INR 11730075,5,06-03-2024,Nellore
VEN077130,Dugar Inc,Consultant,43UH948521,Manan Mital,contact@dugarinc.com,9530447416,"91/14, Sibal, Nagpur 985060",333091762450,Net 30,09-11-2023,INR 45406591,1,01-12-2024,Bathinda
VEN563624,Butala-Swaminathan,Service Provider,01KR036652,Kai Kapoor,contact@butala-swaminathan.com,9198158283,"20/554, Sule Nagar, Thanjavur-533421",927905027271,Net 45,16-10-2024,INR 47786915,3,18-01-2025,Hazaribagh
VEN075587,Wagle-Gole,Supplier,84OY641738,Wriddhish Zacharia,contact@wagle-gole.com,9987404455,"24/004, Sekhon Marg, Morena-927908",259441162475,Net 60,02-05-2024,INR 48769721,4,05-11-2024,Pudukkottai
VEN952190,Rau LLC,Service Provider,89DO362124,Manbir Karan,contact@raullc.com,9266659353,"51/01, Raj Road, Morena-432121",633109745671,Net 30,24-01-2024,INR 5582703,3,07-10-2024,Madanapalle
VEN264314,Mand PLC,Contractor,50LI252703,Udant Parikh,contact@mandplc.com,9200751535,"88/634, Sampath Ganj, Bihar Sharif 146438",041658996664,Advance,27-10-2023,INR 19175045,2,18-01-2025,Durgapur
VEN989533,Narain-Shere,Supplier,49PY970572,Gaurangi Kade,contact@narain-shere.com,9311635799,"88/30, Puri Chowk, Mira-Bhayandar-904046",233739445770,Net 60,06-07-2023,INR 42326300,4,16-01-2025,Morbi
VEN929586,Mand-Tella,Contractor,29LC039897,Yutika Dhar,contact@mand-tella.com,9884855555,"96/957, Goel Marg, Sasaram-402587",770882676386,Net 45,01-06-2023,INR 5845209,4,11-07-2024,Kurnool
VEN768125,"Vala, Chanda and Mital",Supplier,59RP099074,Gautam Nori,"contact@vala,chandaandmital.com",9104317678,"96, Dave Nagar, Nagaon 016870",796602134061,Advance,08-04-2023,INR 38145413,4,18-10-2024,Pondicherry
VEN216416,Rajagopal Ltd,Contractor,87DJ063703,Ekalinga Das,contact@rajagopalltd.com,9834410950,"H.No. 775, Shukla, Sultan Pur Majra 543403",757356594408,Net 60,02-03-2023,INR 47082224,5,16-04-2024,Dewas
VEN260009,Ramaswamy Ltd,Service Provider,40SG477507,Jalsa Wason,contact@ramaswamyltd.com,9945340568,"06, Pingle Zila, Kadapa 309005",230765971753,Advance,02-05-2023,INR 31924227,2,31-05-2024,Bettiah
VEN464880,"Chaudry, Seshadri and Sundaram",Supplier,67JA933803,Oscar Ray,"contact@chaudry,seshadriandsundaram.com",9332566873,"72/418, Jain, Gorakhpur-198606",721603734843,Advance,23-09-2024,INR 32467570,5,18-08-2024,Ballia
VEN442810,Chokshi LLC,Contractor,60GN631245,Daksh Chakraborty,contact@chokshillc.com,9271992977,"08/59, Yogi Marg, Danapur 071209",992614656830,Advance,03-01-2025,INR 21204773,2,20-06-2024,Chennai
VEN724945,Sen and Sons,Consultant,79BJ587518,Faras Kibe,contact@senandsons.com,9971133353,"37/307, Bal Ganj, Dhanbad 016839",434111338334,Net 60,13-10-2023,INR 12512835,4,31-08-2024,Davanagere
VEN926310,Savant-Contractor,Contractor,21ZT044142,Bhavika Sahni,contact@savant-contractor.com,9608876319,"92, De Ganj, Hapur 474700",200291312735,Net 45,25-08-2023,INR 43793322,5,29-06-2024,Bhiwani
VEN443282,Vyas-Ratta,Contractor,33QG228691,Yachana Chana,contact@vyas-ratta.com,9241422658,"98/99, Ahluwalia, Sultan Pur Majra-474636",576548663958,Net 30,14-01-2024,INR 20772378,3,29-10-2024,Jaipur
VEN194188,"Bansal, Sastry and Pingle",Service Provider,43KK706532,Hritik Raval,"contact@bansal,sastryandpingle.com",9988635355,"345, Tella, Hazaribagh 367802",223948264676,Net 30,24-05-2024,INR 33794696,1,28-09-2024,Danapur
VEN091330,Merchant-Mander,Service Provider,61JL732648,Chakrika Thaman,contact@merchant-mander.com,9789810288,"H.No. 02, Ramaswamy, Thane 242473",813326329142,Net 60,16-10-2024,INR 46883163,4,09-10-2024,Tinsukia
VEN036208,Lad-Chadha,Service Provider,66ZI737546,Garima Narang,contact@lad-chadha.com,9401508495,"77/954, Sood Zila, Alwar-688053",375880430911,Net 45,19-11-2024,INR 29576907,2,05-11-2024,Hindupur
VEN830754,Shukla LLC,Consultant,23PF922267,Tamanna Khurana,contact@shuklallc.com,9063010380,"99, Thaker Marg, Tumkur-343548",388205083008,Advance,23-07-2024,INR 3894114,3,23-08-2024,Sultan Pur Majra
VEN898387,"Mahajan, Loke and Zacharia",Service Provider,14TK562225,Faraj Shan,"contact@mahajan,lokeandzacharia.com",9292565752,"89/10, Taneja Path, Patiala 231021",690321516911,Net 60,12-04-2024,INR 46101501,1,24-03-2024,Mahbubnagar
VEN761418,Rajan-Boase,Service Provider,83LC199882,Theodore Thaman,contact@rajan-boase.com,9784793472,"H.No. 71, Sekhon Zila, Jamalpur 528316",197466745291,Net 45,19-06-2023,INR 23589809,5,13-11-2024,Miryalaguda
VEN200711,Rana PLC,Contractor,74OF903664,Utkarsh Krish,contact@ranaplc.com,9024542190,"446, Khatri Street, Mumbai-686695",226495429222,Net 30,17-02-2025,INR 43932451,5,22-06-2024,Ballia
VEN924668,Arya Inc,Supplier,77IX304417,Raghav Dugar,contact@aryainc.com,9951859771,"16/087, Dhawan Chowk, Kurnool-490672",105036293778,Net 45,01-06-2024,INR 29095513,2,28-10-2024,Nanded
VEN356366,Mahal LLC,Contractor,61ZJ802874,Samesh Sridhar,contact@mahalllc.com,9250159609,"H.No. 52, Lall Marg, Kanpur 798040",440095721172,Net 45,14-11-2023,INR 22794531,2,08-06-2024,Kollam
VEN712622,Dhingra-Choudhary,Contractor,63FS757425,Vincent Kumer,contact@dhingra-choudhary.com,9992918514,"08/266, Luthra, North Dumdum 502884",072911465761,Advance,04-02-2024,INR 30026963,4,23-09-2024,Berhampur
VEN956091,Virk-Kurian,Service Provider,54HQ083236,Wriddhish Sangha,contact@virk-kurian.com,9087744398,"13/73, Jaggi Marg, Bongaigaon-469974",175353045549,Net 60,23-04-2023,INR 49628848,5,07-02-2025,Kharagpur
VEN331651,Bhattacharyya-Natt,Service Provider,68UZ919888,Arya Raval,contact@bhattacharyya-natt.com,9983373310,"27/78, Dhillon Chowk, Sangli-Miraj & Kupwad 407618",007607294425,Net 45,12-08-2023,INR 15240609,3,22-11-2024,Karawal Nagar
VEN554329,Yadav-Zacharia,Service Provider,28QN048386,Lopa Deep,contact@yadav-zacharia.com,9148533589,"02/695, Merchant Nagar, Dhule-376132",407301468561,Net 45,28-05-2024,INR 41928262,5,10-02-2025,Burhanpur
VEN893883,Chauhan-Rege,Supplier,22UL956974,Yoshita Kumar,contact@chauhan-rege.com,9136474194,"24, Bumb Ganj, Vadodara-247870",172837256019,Net 30,23-05-2024,INR 9121801,4,09-08-2024,Dibrugarh
VEN567220,Nayak LLC,Supplier,44VK566387,Triveni Dhaliwal,contact@nayakllc.com,9617300990,"H.No. 17, Ganguly Circle, Delhi 572542",771779317962,Net 45,05-10-2024,INR 22799345,4,12-09-2024,Gurgaon
VEN144837,"Agarwal, Seth and Vaidya",Supplier,94VH538799,Yashica Yohannan,"contact@agarwal,sethandvaidya.com",9358484796,"07/409, Mohanty Zila, Amritsar 506161",572205808028,Net 30,20-07-2023,INR 13746880,4,17-07-2024,Thane
VEN619052,Kant PLC,Contractor,26LM010077,Waida Hayer,contact@kantplc.com,9520779216,"H.No. 28, Pandey Ganj, Bareilly-059997",692345215637,Net 30,15-04-2023,INR 16006552,4,10-01-2025,Muzaffarnagar
VEN627298,"Bhatt, Garg and Garg",Consultant,68YC011862,Gauri Gupta,"contact@bhatt,gargandgarg.com",9021706675,"40/67, Dada Chowk, Panihati-191068",963013675371,Net 30,02-08-2023,INR 19145826,1,16-01-2025,Sri Ganganagar
VEN977193,"Boase, Dutta and Contractor",Consultant,76HN282980,Sathvik Dara,"contact@boase,duttaandcontractor.com",9479078641,"36/38, Natt Chowk, Ongole 832458",842585826514,Advance,09-04-2024,INR 39821555,2,06-08-2024,Tinsukia
VEN386951,Dayal and Sons,Contractor,35UP804260,Kiaan Wali,contact@dayalandsons.com,9089010343,"52/08, Dora Zila, Bhimavaram 536423",824140113642,Net 30,31-12-2023,INR 41305863,5,23-03-2024,Firozabad
VEN312058,Peri-Pillai,Supplier,07AP311406,Triya Kunda,contact@peri-pillai.com,9046347587,"05/15, Agrawal Path, Junagadh 132169",901666701086,Net 45,31-05-2023,INR 16963963,2,15-12-2024,Pallavaram
VEN536188,"Dugar, Mane and Nagarajan",Supplier,40PH884257,Saanvi Dass,"contact@dugar,maneandnagarajan.com",9021860360,"H.No. 50, Chaudry Chowk, Indore 854279",036908446363,Net 60,19-10-2024,INR 29154919,3,16-01-2025,Ozhukarai
VEN347436,Kuruvilla Group,Contractor,29WD114655,Wriddhish Sampath,contact@kuruvillagroup.com,9461995326,"H.No. 14, Dhaliwal, Bikaner 992301",634084745817,Net 45,22-08-2023,INR 37012420,5,29-10-2024,Vellore
VEN057523,Morar Group,Consultant,41YW683870,Banjeet Dixit,contact@morargroup.com,9027797641,"H.No. 47, Bali Road, Gandhinagar 694844",216609677533,Net 45,08-12-2024,INR 42518858,1,31-07-2024,Bardhaman
VEN818168,Malhotra Inc,Contractor,01YR087406,Devansh Sankaran,contact@malhotrainc.com,9329379629,"96/05, Tiwari Street, Mirzapur 488638",932797664376,Net 45,05-02-2024,INR 28034015,1,07-06-2024,Hubli–Dharwad
VEN760956,Cherian-Divan,Contractor,76VY141000,Advik Oak,contact@cherian-divan.com,9124906229,"47/869, Nagar Road, North Dumdum-861038",718548927454,Net 45,10-11-2024,INR 28143490,3,16-06-2024,Bhagalpur
VEN025777,"Bala, Sama and Natarajan",Contractor,84RV525361,Diya Ghosh,"contact@bala,samaandnatarajan.com",9491593870,"H.No. 73, Kara Circle, Nagaon-061897",246311833750,Net 60,06-02-2024,INR 29753261,5,26-12-2024,North Dumdum
VEN756381,"Solanki, Ram and Shah",Supplier,96BC822691,Maanav Kala,"contact@solanki,ramandshah.com",9689332326,"H.No. 37, Brar Circle, Mira-Bhayandar-489877",826238360683,Net 60,27-05-2024,INR 7458453,5,09-09-2024,Gorakhpur
VEN432025,Krishnan-Venkataraman,Consultant,83BC648953,Hitesh Tella,contact@krishnan-venkataraman.com,9711346354,"948, Naik Marg, Raichur 422437",772156739791,Net 30,26-09-2023,INR 49167447,2,11-06-2024,Mau
VEN032364,Saha-Bhakta,Service Provider,82TZ848597,Vritti Mann,contact@saha-bhakta.com,9416327952,"H.No. 730, Randhawa, Gaya-849528",253467121342,Net 30,12-11-2023,INR 44846570,2,18-01-2025,Amritsar
VEN490761,"Sheth, Shah and Sunder",Consultant,60VC251036,Laban Chawla,"contact@sheth,shahandsunder.com",9170369511,"07/33, Bala Nagar, Howrah 011368",108285170872,Net 60,20-08-2024,INR 29176552,2,25-10-2024,Muzaffarpur
