Employee ID,First Name,Last Name,Department,Designation,Joining Date,Email,Phone Number,Office Location,Salary,Reporting Manager,Performance Rating,Years of Experience,Education,Emergency Contact
EMP175938,Isha,Krishnan,Marketing,Junior Executive,05-10-2024,isha.krishnan@company.com,9456369757,Guntakal,INR 56186,Peter Dixit,4,4,M.Tech,9614143665
EMP153814,Bahadurjit,Choudhry,HR,Senior Executive,10-12-2022,bahadurjit.choudhry@company.com,9160352146,Jammu,INR 1723237,Tamanna Saran,3,13,B.Tech,9437760672
EMP885828,Indrajit,Kadakia,IT,Team Lead,27-10-2021,indrajit.kadakia@company.com,9756808343,Morena,INR 1272576,Kiaan Chaudhry,1,18,M.Tech,9640080605
EMP513146,Dhriti,Ganguly,IT,Manager,19-12-2020,dhriti.ganguly@company.com,9231157991,Karnal,INR 1676734,Harsh Shenoy,4,13,MBA,9264210494
EMP984507,Wazir,Dutt,HR,Manager,20-05-2023,wazir.dutt@company.com,9880319983,Farrukhabad,INR 262476,Isha Dutt,3,13,B.Sc,9552376550
EMP280889,Tanveer,Oommen,Marketing,Senior Executive,23-09-2020,tanveer.oommen@company.com,9233181374,Nellore,INR 1228048,Rachita Raval,1,2,MBA,9091086309
EMP297970,Dayita,Dada,Operations,Junior Executive,23-05-2020,dayita.dada@company.com,9016721471,Navi Mumbai,INR 321418,Advik Aurora,4,15,MBA,9895681046
EMP100372,Tripti,Banerjee,HR,Team Lead,16-02-2025,tripti.banerjee@company.com,9231010465,Nagpur,INR 542126,Ishaan Gola,5,18,B.Com,9003982254
EMP164681,Raksha,Bhasin,Marketing,Associate,31-12-2022,raksha.bhasin@company.com,9632098286,Noida,INR 1965345,Geetika Kothari,2,3,B.Com,9505578320
EMP655056,Pratyush,Kunda,Marketing,Team Lead,15-03-2021,pratyush.kunda@company.com,9604740983,Chapra,INR 274289,Hemal Prashad,5,3,M.Tech,9657100568
EMP578419,Parth,Ahuja,IT,Manager,04-06-2024,parth.ahuja@company.com,9431839823,Nadiad,INR 1975751,Ikbal Saraf,1,5,B.Com,9546936598
EMP225635,Tristan,Edwin,IT,Team Lead,18-11-2022,tristan.edwin@company.com,9770267514,Jamshedpur,INR 363962,Kai Naidu,3,9,B.Sc,9181684772
EMP676132,Jacob,Nayar,Operations,Manager,05-04-2023,jacob.nayar@company.com,9290285527,Indore,INR 224677,Xavier Bawa,4,15,M.Tech,9943361565
EMP424801,Vihaan,Mahal,Marketing,Manager,07-12-2020,vihaan.mahal@company.com,9162035680,Khora ,INR 1929362,Samarth Sekhon,1,20,B.Sc,9742920729
EMP853704,Prisha,Majumdar,HR,Team Lead,16-10-2020,prisha.majumdar@company.com,9238796051,Pune,INR 95001,Girik Choudhary,5,15,B.Tech,9165569350
EMP196489,Gaurang,Wali,HR,Junior Executive,06-06-2023,gaurang.wali@company.com,9871174382,Ludhiana,INR 1542177,Ishwar Dhillon,5,5,M.Tech,9279762318
EMP778124,Timothy,Ranganathan,Finance,Associate,08-05-2024,timothy.ranganathan@company.com,9837568554,Bulandshahr,INR 1212941,Brinda Gola,2,20,B.Com,9917170940
EMP214445,Ayush,Deo,Operations,Team Lead,01-02-2024,ayush.deo@company.com,9062068656,Solapur,INR 1719880,Faras Dora,2,12,B.Sc,9654200947
EMP073128,Wridesh,Tiwari,HR,Associate,03-05-2020,wridesh.tiwari@company.com,9753749719,Erode,INR 556896,Onveer Kadakia,2,6,B.Sc,9384538029
EMP144514,Irya,Salvi,IT,Associate,13-08-2024,irya.salvi@company.com,9399922851,Kozhikode,INR 717528,Garima Kapur,1,13,B.Sc,9528367728
EMP964791,Upasna,Balasubramanian,Operations,Team Lead,11-02-2025,upasna.balasubramanian@company.com,9363373284,Madhyamgram,INR 1100874,Pavani Singh,2,16,B.Tech,9704888861
EMP083435,Qushi,Zacharia,Finance,Manager,26-04-2022,qushi.zacharia@company.com,9118450434,Satna,INR 1208288,Sarthak Gill,4,7,M.Tech,9781365658
EMP233381,Anirudh,Rastogi,HR,Manager,05-11-2024,anirudh.rastogi@company.com,9678336587,Avadi,INR 1402854,Pavani Raman,4,4,MBA,9432820895
EMP189208,Aarush,Sule,IT,Associate,21-01-2024,aarush.sule@company.com,9058120795,Unnao,INR 1652118,Tara Nagarajan,5,1,MBA,9508715020
EMP818331,Benjamin,Bassi,Finance,Manager,16-01-2021,benjamin.bassi@company.com,9352024145,Miryalaguda,INR 1788428,Dhruv Kata,1,12,B.Com,9271299118
EMP318713,Liam,Varkey,Finance,Associate,07-08-2020,liam.varkey@company.com,9566941913,Vasai-Virar,INR 1766052,Atharv Sankaran,5,16,MBA,9844206220
EMP844663,Yutika,Garg,Marketing,Team Lead,09-10-2022,yutika.garg@company.com,9214460262,Jabalpur,INR 1220479,Max Bhasin,2,14,MBA,9855852677
EMP380646,Ekalinga,Suresh,Finance,Senior Executive,13-10-2023,ekalinga.suresh@company.com,9632005533,Guntakal,INR 553137,Ayush Tata,2,13,MBA,9802327604
EMP579976,Krish,Tripathi,Operations,Team Lead,24-12-2020,krish.tripathi@company.com,9664259380,Bongaigaon,INR 1600649,Pushti Wadhwa,3,2,B.Com,9120013298
EMP546998,Azad,Sachar,Finance,Junior Executive,25-04-2021,azad.sachar@company.com,9908753214,Bellary,INR 73233,Yasti Saha,2,2,MBA,9692626341
EMP529243,Rishi,Venkatesh,Marketing,Team Lead,20-03-2024,rishi.venkatesh@company.com,9531894681,Proddatur,INR 502964,Rajata Singh,4,17,M.Tech,9546337391
EMP321967,Aarnav,Kulkarni,Marketing,Associate,31-07-2024,aarnav.kulkarni@company.com,9197579535,Sagar,INR 647001,Avni Wason,5,17,M.Tech,9234749358
EMP660426,Yochana,Sampath,IT,Team Lead,06-01-2022,yochana.sampath@company.com,9436560979,Kota,INR 1476097,Diya Rai,2,5,B.Tech,9560912153
EMP411685,Balendra,Kade,IT,Manager,19-10-2023,balendra.kade@company.com,9043544958,Gorakhpur,INR 283404,Pranav Dar,4,16,B.Sc,9684600146
EMP293673,Ishani,Sachar,Operations,Junior Executive,20-11-2021,ishani.sachar@company.com,9267263781,Karimnagar,INR 140939,Raksha Lall,1,15,B.Com,9170713325
EMP802017,Pranit,Zachariah,HR,Team Lead,21-02-2022,pranit.zachariah@company.com,9655075356,Thrissur,INR 412805,Ijaya Nadig,2,5,B.Sc,9694501624
EMP783338,Wridesh,Iyer,Finance,Team Lead,26-05-2023,wridesh.iyer@company.com,9205665894,Naihati,INR 460327,Teerth Sehgal,1,5,M.Tech,9683938613
EMP262877,Gopal,Gola,Finance,Associate,02-12-2022,gopal.gola@company.com,9798955393,Madhyamgram,INR 1982954,Jasmit Dash,2,7,B.Tech,9050820849
EMP849996,Urvashi,Saraf,Marketing,Associate,13-08-2021,urvashi.saraf@company.com,9505899838,Kochi,INR 1954118,Bachittar Yadav,1,12,M.Tech,9704583100
EMP276070,Jagat,Magar,IT,Senior Executive,07-08-2022,jagat.magar@company.com,9328741046,Orai,INR 1814282,Anamika Sandal,3,18,B.Com,9072710537
EMP990803,Niharika,Sinha,Finance,Junior Executive,07-04-2021,niharika.sinha@company.com,9370196839,Ambattur,INR 855828,Mahika Shan,4,14,B.Sc,9771602251
EMP826820,Oni,Dixit,Finance,Senior Executive,17-09-2024,oni.dixit@company.com,9388056807,Nanded,INR 1788004,Harish Mall,3,5,B.Com,9545439276
EMP227063,Samuel,Varty,Marketing,Manager,25-06-2024,samuel.varty@company.com,9376850151,Madurai,INR 33391,Chakradhar Nath,5,20,B.Sc,9650135666
EMP963396,Ishaan,D’Alia,IT,Manager,21-06-2021,ishaan.d’alia@company.com,9515015950,Munger,INR 1929134,Chaitaly Sridhar,3,12,B.Sc,9840885531
EMP689670,Tripti,Suri,IT,Manager,30-09-2022,tripti.suri@company.com,9977244654,Anand,INR 1652728,Liam Khatri,4,18,MBA,9830309629
EMP467593,Yagnesh,Borra,Operations,Team Lead,17-10-2021,yagnesh.borra@company.com,9496560079,Secunderabad,INR 85754,Ayush Dube,4,16,MBA,9000536919
EMP832273,Shivani,Deo,Finance,Manager,22-05-2022,shivani.deo@company.com,9637642439,Chittoor,INR 227387,Advaith Singh,2,10,B.Com,9088141552
EMP449774,Anirudh,Verma,Marketing,Associate,28-03-2024,anirudh.verma@company.com,9438171227,Nashik,INR 218585,Falak Sankar,2,7,B.Com,9024827935
EMP089173,Zashil,Nair,IT,Junior Executive,05-11-2023,zashil.nair@company.com,9415241836,Sasaram,INR 1717143,Jasmit Jain,1,7,B.Sc,9989208141
EMP065429,Ekantika,Raju,Operations,Manager,25-01-2021,ekantika.raju@company.com,9585263264,Parbhani,INR 915775,Veda Iyengar,3,9,B.Com,9139483807
EMP222276,Udant,Gola,HR,Team Lead,23-11-2023,udant.gola@company.com,9644214535,Loni,INR 1305167,Idika Gaba,5,14,B.Tech,9345768825
EMP416276,Kritika,Bains,Finance,Senior Executive,17-05-2021,kritika.bains@company.com,9479852112,Chittoor,INR 1581772,Ayush Khosla,4,20,B.Sc,9752294486
EMP299709,Urishilla,Ram,Operations,Senior Executive,22-11-2024,urishilla.ram@company.com,9549935109,Rajpur Sonarpur,INR 1386897,Aarnav Gulati,4,18,M.Tech,9558027567
EMP671342,Frado,Kakar,HR,Senior Executive,13-11-2020,frado.kakar@company.com,9741882836,Haldia,INR 346948,Yagnesh Mane,1,5,B.Tech,9381852863
EMP319286,Triya,Oza,Operations,Senior Executive,25-08-2020,triya.oza@company.com,9335972981,Munger,INR 533875,Siddharth Master,3,11,M.Tech,9956854829
EMP154013,Vidhi,Kothari,Marketing,Team Lead,10-09-2020,vidhi.kothari@company.com,9561673350,Rajpur Sonarpur,INR 37443,Raghav Dua,4,5,B.Tech,9334015957
EMP127726,Pranav,Barad,IT,Junior Executive,31-08-2021,pranav.barad@company.com,9424448057,Moradabad,INR 1383244,Chameli Pradhan,4,14,B.Tech,9819622840
EMP949288,Abha,Bali,Marketing,Team Lead,18-11-2022,abha.bali@company.com,9365162071,Tinsukia,INR 515934,Ekbal Chopra,1,3,B.Tech,9281131574
EMP227659,Damyanti,Gour,Operations,Manager,03-03-2021,damyanti.gour@company.com,9069510693,Agra,INR 583160,Anay Soni,2,13,MBA,9200374830
EMP426118,Arya,Lala,IT,Manager,19-06-2022,arya.lala@company.com,9700913913,Patiala,INR 652819,Arya Kunda,2,13,B.Sc,9482368719
EMP181318,Faqid,Kulkarni,Finance,Associate,08-07-2024,faqid.kulkarni@company.com,9880773000,Mau,INR 1323202,Ishita Kaul,1,19,B.Com,9841011155
EMP661932,Maya,Saraf,Marketing,Associate,05-01-2023,maya.saraf@company.com,9613739403,Cuttack,INR 1019426,Ishani Suresh,4,14,B.Sc,9500788311
EMP160359,Chandani,Palan,Finance,Junior Executive,31-10-2024,chandani.palan@company.com,9148755824,Sonipat,INR 784380,Ganga Hari,1,14,B.Sc,9725591641
EMP546289,Janani,Dhar,IT,Manager,04-10-2021,janani.dhar@company.com,9559216744,Gopalpur,INR 767463,Vaishnavi Arora,5,4,M.Tech,9370593176
EMP597428,Gaurang,Karnik,Marketing,Senior Executive,06-05-2021,gaurang.karnik@company.com,9859410848,Kolkata,INR 459476,Falak Dash,3,5,MBA,9606599054
EMP684264,Simon,Menon,Finance,Associate,17-04-2023,simon.menon@company.com,9875761312,Raiganj,INR 591891,Ati Seth,4,2,B.Tech,9021106216
EMP125225,Kalpit,Tella,Finance,Junior Executive,28-12-2020,kalpit.tella@company.com,9601566299,Tiruvottiyur,INR 59566,Oliver Ratti,1,14,B.Com,9115685207
EMP450500,Yahvi,Salvi,Operations,Team Lead,28-01-2022,yahvi.salvi@company.com,9009415422,Gandhinagar,INR 1055236,Chandresh Doctor,3,14,M.Tech,9075805422
EMP849493,Maanav,Babu,Operations,Team Lead,12-10-2024,maanav.babu@company.com,9538330355,Morena,INR 718886,Chandresh Mishra,2,18,B.Com,9760479073
EMP670901,Jai,Munshi,HR,Team Lead,29-05-2024,jai.munshi@company.com,9570675322,Tiruvottiyur,INR 709518,Gaurika Gill,2,15,B.Tech,9533245309
EMP094018,Sai,Grover,IT,Associate,19-08-2023,sai.grover@company.com,9063397706,Nagercoil,INR 1912149,Yatin Chopra,1,14,B.Sc,9977184546
EMP845302,Akshay,Sha,Operations,Team Lead,28-05-2022,akshay.sha@company.com,9090774764,Kakinada,INR 1244361,Farhan Gill,1,13,M.Tech,9416853262
EMP213575,Abhimanyu,Barad,Marketing,Associate,29-01-2025,abhimanyu.barad@company.com,9963081280,Loni,INR 619291,Sanya Mannan,1,0,B.Com,9744104698
EMP535990,Faqid,Kunda,Operations,Manager,20-04-2023,faqid.kunda@company.com,9560733414,Bardhaman,INR 972744,Hamsini Pal,2,3,B.Sc,9174666314
EMP670426,Jagrati,Jain,Marketing,Junior Executive,15-06-2024,jagrati.jain@company.com,9323044500,Bardhaman,INR 873381,Inaya Chand,2,8,B.Com,9859630385
EMP160661,Sachi,Prabhu,IT,Associate,02-01-2023,sachi.prabhu@company.com,9080813984,Delhi,INR 1291269,Girindra Kamdar,4,8,B.Sc,9032131944
EMP294554,Harish,Madan,Operations,Associate,25-12-2020,harish.madan@company.com,9085526264,Tiruvottiyur,INR 132111,Brinda Oak,2,0,B.Com,9184463995
EMP089015,Sai,Dugar,Marketing,Associate,05-04-2024,sai.dugar@company.com,9821304025,Bidar,INR 995909,Chatura Vora,4,0,B.Com,9692930825
EMP032377,Chaman,Dubey,Operations,Junior Executive,21-06-2023,chaman.dubey@company.com,9674750120,Bhiwandi,INR 698839,Jagdish Prabhakar,3,13,B.Tech,9117819618
EMP506082,Mugdha,Krishnan,Marketing,Manager,12-10-2021,mugdha.krishnan@company.com,9852546277,Kalyan-Dombivli,INR 1102836,Tristan Boase,3,14,M.Tech,9909174054
EMP276325,Theodore,Ganesh,HR,Associate,04-04-2021,theodore.ganesh@company.com,9499212700,Chapra,INR 550493,Neel Sabharwal,1,17,B.Com,9585400886
EMP554985,Anjali,Parikh,Finance,Junior Executive,25-07-2021,anjali.parikh@company.com,9672761759,Mumbai,INR 624462,Rohan Chatterjee,2,15,B.Sc,9372426517
EMP451165,Balveer,More,IT,Team Lead,04-02-2025,balveer.more@company.com,9949889794,Surendranagar Dudhrej,INR 1273524,Inaya Babu,5,9,B.Com,9139290093
EMP015353,Pavani,Jain,Marketing,Junior Executive,21-02-2021,pavani.jain@company.com,9722671280,Bidhannagar,INR 975553,Bhavika Balasubramanian,3,19,B.Tech,9525255662
EMP314451,Lucky,Hans,Finance,Junior Executive,24-09-2021,lucky.hans@company.com,9506842882,Arrah,INR 1747275,Yashica Manne,3,15,B.Com,9417474756
EMP944411,Indira,Dora,Marketing,Team Lead,30-06-2024,indira.dora@company.com,9410088525,Bidhannagar,INR 1598188,Nimrat Bawa,5,16,MBA,9910420561
EMP613191,Hardik,Ratti,Operations,Manager,23-05-2023,hardik.ratti@company.com,9053861238,Adoni,INR 1950687,Ranveer Dyal,4,6,M.Tech,9594812334
EMP983685,Laksh,Naidu,Marketing,Associate,11-03-2024,laksh.naidu@company.com,9018660487,Tumkur,INR 1052581,Darika Hegde,3,15,B.Sc,9657030143
EMP689160,Idika,Rege,Marketing,Manager,13-05-2024,idika.rege@company.com,9205943163,Morena,INR 922446,Krish Chad,4,19,B.Com,9222826969
EMP488926,Balhaar,Bhatia,Finance,Manager,01-11-2021,balhaar.bhatia@company.com,9365182658,Chennai,INR 1118443,Balvan Upadhyay,1,14,B.Sc,9287203661
EMP852532,Hemani,Oommen,Operations,Team Lead,25-09-2020,hemani.oommen@company.com,9132088291,Hajipur,INR 26065,Zilmil Ben,3,18,MBA,9997773985
EMP916109,Jagat,Sani,Operations,Associate,21-03-2020,jagat.sani@company.com,9643259075,Danapur,INR 1818431,Unnati Aurora,3,2,MBA,9496288742
EMP651414,Laban,Shan,IT,Manager,19-12-2023,laban.shan@company.com,9314795776,Siliguri,INR 1145523,Chavvi Issac,2,6,B.Com,9794280648
EMP425167,Abdul,Halder,Operations,Senior Executive,28-07-2022,abdul.halder@company.com,9400184245,Panipat,INR 1106955,Aarav Sarkar,2,19,B.Com,9273042796
EMP966266,Logan,Mohanty,IT,Senior Executive,25-06-2023,logan.mohanty@company.com,9884700862,Shimla,INR 1272424,Amruta Parmar,3,11,B.Sc,9871811435
EMP923985,Bhavani,Krishnan,IT,Manager,31-05-2023,bhavani.krishnan@company.com,9117425187,Sikar,INR 800739,Luke Sane,2,14,B.Tech,9866559126
EMP147622,Adweta,Mangal,Finance,Team Lead,21-05-2022,adweta.mangal@company.com,9373641506,Cuttack,INR 1898039,Deepa Modi,3,16,M.Tech,9912048472
EMP320669,Jairaj,Sharaf,Marketing,Senior Executive,25-11-2023,jairaj.sharaf@company.com,9142176959,Bihar Sharif,INR 193507,Lucky Arya,3,4,B.Com,9750357970
EMP156117,Chanakya,Batta,HR,Junior Executive,04-10-2023,chanakya.batta@company.com,9834938955,Patiala,INR 314179,Samar Padmanabhan,1,1,M.Tech,9695291570
EMP613000,Jyoti,Ratta,Finance,Team Lead,07-07-2020,jyoti.ratta@company.com,9489344246,Siliguri,INR 1617118,Warhi Murty,4,10,MBA,9440634014
EMP155161,Chaitaly,Taneja,Operations,Senior Executive,16-03-2023,chaitaly.taneja@company.com,9601606090,Secunderabad,INR 1838318,Sai Batra,4,3,MBA,9086872968
EMP642474,Sneha,Balay,IT,Associate,11-10-2022,sneha.balay@company.com,9865203204,Jamalpur,INR 105858,Owen Badal,2,19,M.Tech,9688593020
EMP032363,Aarnav,Chaudhary,IT,Junior Executive,11-05-2022,aarnav.chaudhary@company.com,9563126009,Mirzapur,INR 1557913,Vaishnavi Atwal,4,0,B.Tech,9870863365
EMP062944,Eiravati,Pall,Operations,Associate,12-02-2021,eiravati.pall@company.com,9270698725,Kishanganj,INR 1826715,Meera Zacharia,5,2,B.Sc,9465389544
EMP736008,Hardik,Sibal,Marketing,Associate,27-04-2020,hardik.sibal@company.com,9635806999,Bareilly,INR 455301,Vanya Mammen,1,7,B.Sc,9880853880
EMP341177,Sarthak,Mahajan,Finance,Manager,09-03-2022,sarthak.mahajan@company.com,9074433202,Ambarnath,INR 1211787,Gavin Joshi,1,4,B.Com,9226586788
EMP708019,Rayaan,Dara,Operations,Junior Executive,29-11-2020,rayaan.dara@company.com,9299024408,Bidar,INR 215064,Mohammed Gara,3,10,MBA,9846822098
EMP023468,Baghyawati,Seshadri,Operations,Team Lead,02-04-2023,baghyawati.seshadri@company.com,9833092081,Ongole,INR 714016,Jeremiah Nagarajan,2,17,B.Tech,9624890459
EMP373927,Tanveer,Subramanian,HR,Senior Executive,03-08-2023,tanveer.subramanian@company.com,9187643581,Ambala,INR 1979985,Lila Varma,3,10,B.Tech,9826059258
EMP491291,Diya,Kurian,Operations,Junior Executive,16-03-2024,diya.kurian@company.com,9858569072,Kumbakonam,INR 675689,Sarthak Baria,4,6,B.Tech,9280480625
EMP645750,Madhavi,Barad,Operations,Manager,20-02-2022,madhavi.barad@company.com,9014192243,Deoghar,INR 795908,Ranbir Lanka,3,8,B.Sc,9911059363
EMP177167,Naveen,Mittal,Finance,Team Lead,11-04-2020,naveen.mittal@company.com,9776193498,Chittoor,INR 1363332,Harita Mitra,2,9,M.Tech,9103743597
EMP070370,Idika,Goda,Finance,Associate,07-12-2021,idika.goda@company.com,9026366724,Bathinda,INR 1663326,Megha Buch,1,19,B.Com,9585504841
EMP516576,Chanakya,Bhakta,Operations,Manager,14-12-2022,chanakya.bhakta@company.com,9146904716,Bhusawal,INR 322236,Yatin Mangal,5,5,B.Tech,9077629522
EMP972728,Hiral,Rama,IT,Team Lead,05-07-2022,hiral.rama@company.com,9679831830,Tezpur,INR 316718,Christopher Varghese,3,13,M.Tech,9452014406
EMP849840,Widisha,Singh,Operations,Manager,25-06-2021,widisha.singh@company.com,9151264040,Nandyal,INR 412208,Anthony Dar,1,13,M.Tech,9199866103
EMP490615,Wyatt,Dugar,HR,Manager,09-11-2021,wyatt.dugar@company.com,9227178956,Hajipur,INR 1866159,Garima Mani,5,17,B.Com,9643429037
EMP226507,Ijaya,Narain,IT,Junior Executive,19-04-2020,ijaya.narain@company.com,9599595819,Mehsana,INR 188047,Ekaja Sarraf,5,4,B.Sc,9416003909
EMP329279,Samar,Bobal,Finance,Junior Executive,09-02-2021,samar.bobal@company.com,9234305531,Hyderabad,INR 1424587,Anamika Lall,3,20,M.Tech,9913336714
EMP179137,Max,Ganesan,IT,Team Lead,07-03-2021,max.ganesan@company.com,9427744669,Machilipatnam,INR 1958172,Hemang Karpe,1,17,B.Com,9263401527
EMP356315,Qarin,Sankar,Finance,Associate,30-05-2021,qarin.sankar@company.com,9557371189,Rewa,INR 586476,Divya Ramanathan,1,11,B.Sc,9788757780
EMP987178,Oviya,Kala,IT,Senior Executive,12-09-2024,oviya.kala@company.com,9693239668,Saharanpur,INR 1183621,Banjeet Mukhopadhyay,5,6,B.Sc,9604311906
EMP211921,Upadhriti,Sunder,IT,Associate,21-04-2020,upadhriti.sunder@company.com,9096019776,Gudivada,INR 1771847,Brijesh Bhatnagar,5,0,B.Com,9006361863
EMP286694,Gautami,Yohannan,Marketing,Senior Executive,07-10-2024,gautami.yohannan@company.com,9595699197,Allahabad,INR 1917114,Manthan Borde,1,11,B.Sc,9341909349
EMP215805,Dayamai,Bobal,IT,Associate,26-07-2023,dayamai.bobal@company.com,9145238155,Mirzapur,INR 1311711,Janya Suresh,4,3,B.Sc,9152713485
EMP710987,Leela,Raghavan,HR,Team Lead,30-03-2021,leela.raghavan@company.com,9775923560,Bhopal,INR 470625,Maya Contractor,3,7,MBA,9043506412
EMP222154,Mekhala,Gill,Marketing,Manager,14-05-2022,mekhala.gill@company.com,9128972537,Hosur,INR 1346393,Gaurang Doctor,4,7,M.Tech,9571874963
EMP048811,Kashvi,Konda,Marketing,Team Lead,10-02-2021,kashvi.konda@company.com,9768140443,Davanagere,INR 1612343,Naksh Deol,4,13,B.Sc,9312360101
EMP832597,Advika,Chand,Finance,Junior Executive,23-09-2021,advika.chand@company.com,9639607782,Karawal Nagar,INR 168359,Ekalinga Swamy,4,9,B.Sc,9100405444
EMP025352,Chandresh,Balan,Finance,Manager,10-06-2024,chandresh.balan@company.com,9882903214,Sangli-Miraj & Kupwad,INR 1840027,Bimala Nadig,2,13,B.Sc,9100526028
EMP996176,Aarna,Sibal,HR,Team Lead,15-02-2021,aarna.sibal@company.com,9480319397,Bettiah,INR 399481,Mitali Walia,3,1,B.Tech,9517655041
EMP786937,Ucchal,Sathe,IT,Manager,18-08-2024,ucchal.sathe@company.com,9509692182,Motihari,INR 1275349,Niharika Dutt,3,10,MBA,9792242654
EMP907477,Divya,Naik,HR,Senior Executive,02-08-2022,divya.naik@company.com,9115855054,Thanjavur,INR 1359211,Tanay Kadakia,2,11,B.Com,9604853154
EMP349578,Lipika,Dugal,Marketing,Junior Executive,28-02-2023,lipika.dugal@company.com,9114166139,Pondicherry,INR 361478,Krishna Mane,4,20,B.Tech,9772874195
EMP278939,Darsh,Gala,IT,Senior Executive,28-05-2024,darsh.gala@company.com,9316872258,Bongaigaon,INR 167130,Pavani Soman,1,2,MBA,9644878822
EMP600570,Jairaj,Naik,HR,Junior Executive,23-03-2022,jairaj.naik@company.com,9913933821,Yamunanagar,INR 686057,Lucky Thaker,5,18,B.Tech,9751461376
EMP052769,Chanakya,Gandhi,Operations,Senior Executive,22-07-2023,chanakya.gandhi@company.com,9408688708,Narasaraopet,INR 1964657,Rehaan Grover,5,7,B.Com,9981615885
EMP209656,Pavani,Goel,Marketing,Manager,26-02-2020,pavani.goel@company.com,9087903889,Ghaziabad,INR 1086613,Kevin Raju,3,10,MBA,9028645229
EMP317245,Omya,Bora,Finance,Junior Executive,19-03-2024,omya.bora@company.com,9195780703,Kozhikode,INR 943131,Kashvi Garde,2,4,MBA,9755201954
EMP130116,Harsh,Deo,Marketing,Team Lead,20-11-2020,harsh.deo@company.com,9812267483,Moradabad,INR 1847668,Daniel Barad,3,13,M.Tech,9963845116
EMP218393,Omisha,Nath,Marketing,Senior Executive,17-12-2020,omisha.nath@company.com,9297565020,Medininagar,INR 1678394,Ridhi Chopra,4,13,MBA,9349622115
EMP197827,Neel,Prasad,Operations,Junior Executive,25-11-2021,neel.prasad@company.com,9853165391,Amaravati,INR 1506385,Lakshmi Dara,3,11,B.Tech,9509378611
EMP540594,Farhan,Cherian,Operations,Manager,05-06-2024,farhan.cherian@company.com,9874410202,Kamarhati,INR 1159530,Anya Venkataraman,1,6,B.Tech,9563743981
EMP612859,Nitara,Jayaraman,Marketing,Team Lead,29-10-2024,nitara.jayaraman@company.com,9727981222,Bhopal,INR 985689,Odika Pathak,5,6,B.Com,9083803354
EMP575239,Thomas,Mannan,Finance,Senior Executive,17-12-2021,thomas.mannan@company.com,9823113624,Vasai-Virar,INR 1592950,Advik Palla,5,5,B.Com,9552911952
EMP569608,Sneha,Sarin,HR,Team Lead,22-04-2020,sneha.sarin@company.com,9646224461,Madurai,INR 341798,Vidhi Sengupta,3,2,B.Com,9777562217
EMP897365,Divya,Chauhan,Operations,Team Lead,17-10-2022,divya.chauhan@company.com,9068865453,Gulbarga,INR 1164091,Chakradhar Randhawa,3,12,B.Com,9949039944
